GPS	50.08953	19.91193	200
GPS	50.08953	19.91179	200
GPS	50.08956	19.91062	200
GPS	50.08957	19.91013	200
GPS	50.08957	19.90965	200
GPS	50.08957	19.90898	200
GPS	50.08955	19.9083	200
GPS	50.08952	19.90757	200
GPS	50.08953	19.90728	200
GPS	50.08954	19.90699	200
GPS	50.08956	19.9067	200
GPS	50.08957	19.90615	200
GPS	50.08956	19.90596	200
GPS	50.08954	19.90539	200
GPS	50.08954	19.90527	200
GPS	50.08951	19.90493	200
GPS	50.0895	19.90485	200
GPS	50.08938	19.90391	200
GPS	50.08935	19.9037	200
GPS	50.08929	19.90325	200
GPS	50.08929	19.90323	200
GPS	50.08922	19.90286	200
GPS	50.08918	19.90265	200
GPS	50.08905	19.90182	200
GPS	50.08878	19.90018	200
GPS	50.08869	19.89958	200
GPS	50.08867	19.8994	200
GPS	50.08853	19.89858	200
GPS	50.08844	19.89802	200
GPS	50.08825	19.89683	200
GPS	50.08817	19.8964	200
GPS	50.08814	19.89616	200
GPS	50.08806	19.89569	200
GPS	50.0879	19.89483	200
GPS	50.08783	19.89433	200
GPS	50.08779	19.89401	200
GPS	50.08772	19.89346	200
GPS	50.08759	19.89255	200
GPS	50.08756	19.89236	200
GPS	50.08755	19.89229	200
GPS	50.08753	19.8921	200
GPS	50.08752	19.89182	200
GPS	50.08752	19.89181	200
GPS	50.08751	19.89158	200
GPS	50.08751	19.89137	200
GPS	50.08752	19.89117	200
GPS	50.08755	19.89069	200
GPS	50.08761	19.89021	200
GPS	50.0877	19.88978	200
GPS	50.08774	19.88959	200
GPS	50.08784	19.88925	200
GPS	50.08793	19.88899	200
GPS	50.08794	19.88896	200
GPS	50.08835	19.88788	200
GPS	50.08844	19.88764	200
GPS	50.08848	19.88752	200
GPS	50.08862	19.88715	200
GPS	50.08871	19.88691	200
GPS	50.08886	19.88652	200
GPS	50.08907	19.88596	200
GPS	50.08919	19.88572	200
GPS	50.08933	19.8853	200
GPS	50.08949	19.88489	200
GPS	50.08955	19.8847	200
GPS	50.0897	19.88428	200
GPS	50.08976	19.88413	200
GPS	50.09017	19.88318	200
GPS	50.09031	19.88289	200
GPS	50.09041	19.88268	200
GPS	50.09042	19.88265	200
GPS	50.09055	19.88235	200
GPS	50.09102	19.88123	200
GPS	50.09122	19.88078	200
GPS	50.09163	19.87984	200
GPS	50.0919	19.87925	200
GPS	50.09197	19.8791	200
GPS	50.09223	19.87854	200
GPS	50.09255	19.87795	200
GPS	50.09294	19.8773	200
GPS	50.09331	19.87671	200
GPS	50.09369	19.87614	200
GPS	50.09446	19.87501	200
GPS	50.09449	19.87497	200
GPS	50.09463	19.87475	200
GPS	50.09472	19.87461	200
GPS	50.09487	19.87438	200
GPS	50.09525	19.87374	200
GPS	50.09528	19.8737	200
GPS	50.0957	19.87293	200
GPS	50.09602	19.87236	200
GPS	50.09618	19.87207	200
GPS	50.09639	19.87166	200
GPS	50.09653	19.87137	200
GPS	50.09673	19.87097	200
GPS	50.09706	19.87029	200
GPS	50.09719	19.87003	200
GPS	50.0972	19.86999	200
GPS	50.09738	19.86964	200
GPS	50.09743	19.86954	200
GPS	50.09764	19.86913	200
GPS	50.09776	19.86892	200
GPS	50.09784	19.8688	200
GPS	50.09796	19.86866	200
GPS	50.09802	19.8686	200
GPS	50.09823	19.86841	200
GPS	50.09845	19.86823	200
GPS	50.09877	19.868	200
GPS	50.09915	19.86772	200
GPS	50.09955	19.86742	200
GPS	50.0996	19.86737	200
GPS	50.09989	19.86717	200
GPS	50.09994	19.86713	200
GPS	50.10011	19.86699	200
GPS	50.10038	19.86671	200
GPS	50.10044	19.86662	200
GPS	50.10068	19.86632	200
GPS	50.10078	19.86618	200
GPS	50.10113	19.86569	200
GPS	50.1012	19.86561	200
GPS	50.10125	19.86551	200
GPS	50.10136	19.86532	200
GPS	50.10159	19.8648	200
GPS	50.10178	19.86419	200
GPS	50.10206	19.86332	200
GPS	50.10215	19.86303	200
GPS	50.10224	19.86271	200
GPS	50.10233	19.86241	200
GPS	50.10236	19.86231	200
GPS	50.1024	19.86221	200
GPS	50.10253	19.8618	200
GPS	50.10259	19.86169	200
GPS	50.10269	19.86135	200
GPS	50.10291	19.86065	200
GPS	50.10315	19.85986	200
GPS	50.10331	19.85936	200
GPS	50.10359	19.85847	200
GPS	50.10389	19.85754	200
GPS	50.10392	19.85746	200
GPS	50.1042	19.85669	200
GPS	50.10448	19.8559	200
GPS	50.10481	19.855	200
GPS	50.10513	19.85415	200
GPS	50.10555	19.85303	200
GPS	50.10589	19.8521	200
GPS	50.10591	19.85205	200
GPS	50.10598	19.85183	200
GPS	50.10602	19.85167	200
GPS	50.10606	19.85154	200
GPS	50.10609	19.85137	200
GPS	50.10614	19.85112	200
GPS	50.10622	19.85057	200
GPS	50.10626	19.85028	200
GPS	50.10628	19.85018	200
GPS	50.10631	19.84993	200
GPS	50.10637	19.84959	200
GPS	50.10648	19.84887	200
GPS	50.10669	19.84731	200
GPS	50.10683	19.8463	200
GPS	50.1068338	19.8463007	200
GPS	50.10687	19.84601	200
GPS	50.10697	19.84528	200
GPS	50.10705	19.84476	200
GPS	50.10711	19.84422	200
GPS	50.10713	19.84397	200
GPS	50.10714	19.84386	200
GPS	50.10714	19.84351	200
GPS	50.10714	19.8432	200
GPS	50.10714	19.84298	200
GPS	50.10714	19.84294	200
GPS	50.1071	19.84257	200
GPS	50.10707	19.84231	200
GPS	50.10702	19.8418	200
GPS	50.107	19.84163	200
GPS	50.10692	19.84095	200
GPS	50.10688	19.84065	200
GPS	50.10686	19.84053	200
GPS	50.10685	19.84045	200
GPS	50.10684	19.84043	200
GPS	50.10682	19.84027	200
GPS	50.10675	19.84003	200
GPS	50.10668	19.83982	200
GPS	50.1066	19.83963	200
GPS	50.10651	19.83946	200
GPS	50.10641	19.83932	200
GPS	50.10633	19.83922	200
GPS	50.10629	19.83916	200
GPS	50.10614	19.83902	200
GPS	50.10598	19.8389	200
GPS	50.10582	19.8388	200
GPS	50.10574	19.83875	200
GPS	50.1057	19.8387	200
GPS	50.10563	19.83867	200
GPS	50.10554	19.83863	200
GPS	50.10554339999999	19.8386255	200
GPS	50.10554339999999	19.8386255	200
GPS	50.10536	19.83853	200
GPS	50.10528	19.83849	200
GPS	50.10509	19.83835	200
GPS	50.10493	19.8382	200
GPS	50.10479	19.83806	200
GPS	50.10455	19.83779	200
GPS	50.10453	19.83776	200
GPS	50.1045	19.83775	200
GPS	50.10447	19.83774	200
GPS	50.10445	19.83773	200
GPS	50.10445	19.8377303	200
GPS	50.10365	19.83659	200
GPS	50.10278	19.83518	200
GPS	50.10263	19.83493	200
GPS	50.10219	19.83414	200
GPS	50.10201	19.83378	200
GPS	50.10184	19.83344	200
GPS	50.10169	19.83313	200
GPS	50.10155	19.83285	200
GPS	50.10141	19.83252	200
GPS	50.10123	19.83212	200
GPS	50.10093	19.83142	200
GPS	50.10065	19.83074	200
GPS	50.10055	19.83048	200
GPS	50.10045	19.83022	200
GPS	50.1004	19.83009	200
GPS	50.10035	19.82997	200
GPS	50.10022	19.82964	200
GPS	50.10018	19.82954	200
GPS	50.09962	19.82812	200
GPS	50.09913	19.82692	200
GPS	50.09885	19.82621	200
GPS	50.09852	19.82541	200
GPS	50.0983	19.82491	200
GPS	50.09791	19.82404	200
GPS	50.09759	19.82337	200
GPS	50.09739	19.82296	200
GPS	50.09713	19.82244	200
GPS	50.09712	19.82243	200
GPS	50.09685	19.82189	200
GPS	50.09623	19.82074	200
GPS	50.09597	19.82028	200
GPS	50.0958	19.81997	200
GPS	50.09531	19.81914	200
GPS	50.09499	19.81863	200
GPS	50.09487	19.81843	200
GPS	50.09471	19.81816	200
GPS	50.09409	19.81721	200
GPS	50.09332	19.81605	200
GPS	50.0932	19.81588	200
GPS	50.09297	19.81554	200
GPS	50.09273	19.81519	200
GPS	50.09262	19.81503	200
GPS	50.09197	19.8141	200
GPS	50.09127	19.81306	200
GPS	50.09119	19.81295	200
GPS	50.09041	19.81174	200
GPS	50.08999	19.81108	200
GPS	50.08995	19.81102	200
GPS	50.08985	19.81086	200
GPS	50.08965	19.81053	200
GPS	50.08899	19.80935	200
GPS	50.08835	19.80813	200
GPS	50.08832	19.80808	200
GPS	50.08816	19.80775	200
GPS	50.08812	19.80767	200
GPS	50.08785	19.80711	200
GPS	50.08773	19.80685	200
GPS	50.08744	19.80622	200
GPS	50.08738	19.80605	200
GPS	50.0871	19.80537	200
GPS	50.08707	19.8053	200
GPS	50.08702	19.80516	200
GPS	50.08698	19.80506	200
GPS	50.08694	19.80498	200
GPS	50.08659	19.80409	200
GPS	50.08603	19.80268	200
GPS	50.0860314	19.8026837	200
GPS	50.08603	19.80255	200
GPS	50.08601	19.80246	200
GPS	50.08599	19.80237	200
GPS	50.08596	19.80225	200
GPS	50.08595	19.80218	200
GPS	50.08594	19.80204	200
GPS	50.08594	19.80194	200
GPS	50.08594	19.80187	200
GPS	50.08596	19.80177	200
GPS	50.08598	19.80167	200
GPS	50.08606	19.80148	200
GPS	50.08611	19.80138	200
GPS	50.08618	19.80129	200
GPS	50.08625	19.80123	200
GPS	50.08632	19.80118	200
GPS	50.0864	19.80115	200
GPS	50.08651	19.80113	200
GPS	50.08659	19.80115	200
GPS	50.08668	19.8012	200
GPS	50.08677	19.80127	200
GPS	50.08683	19.80135	200
GPS	50.08693	19.80152	200
GPS	50.08701	19.8017	200
GPS	50.08706	19.80187	200
GPS	50.08714	19.80223	200
GPS	50.08719	19.80264	200
GPS	50.08722	19.80298	200
GPS	50.08723	19.80334	200
GPS	50.08721	19.80371	200
GPS	50.08716	19.80409	200
GPS	50.08709	19.80446	200
GPS	50.08701	19.80478	200
GPS	50.08696	19.80497	200
GPS	50.08692	19.80508	200
GPS	50.08687	19.80524	200
GPS	50.08684	19.80533	200
GPS	50.08673	19.80561	200
GPS	50.08665	19.8058	200
GPS	50.08652	19.80607	200
GPS	50.08631	19.80643	200
GPS	50.08611	19.80673	200
GPS	50.08594	19.80694	200
GPS	50.08578	19.80714	200
GPS	50.08557	19.80734	200
GPS	50.08533	19.80753	200
GPS	50.0853	19.80755	200
GPS	50.08512	19.80767	200
GPS	50.08505	19.80771	200
GPS	50.08475	19.8079	200
GPS	50.08464	19.80792	200
GPS	50.08455	19.80795	200
GPS	50.08442	19.808	200
GPS	50.08423	19.80805	200
GPS	50.08411	19.80808	200
GPS	50.08404	19.80808	200
GPS	50.08388	19.8081	200
GPS	50.08334	19.80811	200
GPS	50.08312	19.8081	200
GPS	50.0828	19.80808	200
GPS	50.08237	19.80807	200
GPS	50.08205	19.80805	200
GPS	50.08162	19.80805	200
GPS	50.08119	19.80806	200
GPS	50.08076	19.80809	200
GPS	50.08034	19.80814	200
GPS	50.08002	19.80819	200
GPS	50.07938	19.80833	200
GPS	50.07878	19.80847	200
GPS	50.07861	19.80852	200
GPS	50.07846	19.80855	200
GPS	50.07802	19.80867	200
GPS	50.07777	19.80874	200
GPS	50.07748	19.80883	200
GPS	50.07708	19.80893	200
GPS	50.07666	19.80903	200
GPS	50.07662	19.80904	200
GPS	50.07609	19.80918	200
GPS	50.0760911	19.8091822	200
GPS	50.07595	19.80915	200
GPS	50.07588	19.80916	200
GPS	50.07582	19.80916	200
GPS	50.0757	19.80919	200
GPS	50.07559	19.8092	200
GPS	50.07549	19.80919	200
GPS	50.07539	19.80917	200
GPS	50.07531	19.80915	200
GPS	50.0752	19.80912	200
GPS	50.07508	19.80909	200
GPS	50.07499	19.80906	200
GPS	50.07486	19.80899	200
GPS	50.07477	19.80893	200
GPS	50.07466	19.80881	200
GPS	50.07462	19.80875	200
GPS	50.07459	19.80866	200
GPS	50.07457	19.80851	200
GPS	50.07455	19.80828	200
GPS	50.07456	19.80812	200
GPS	50.07461	19.80795	200
GPS	50.07464	19.80788	200
GPS	50.07467	19.80783	200
GPS	50.07476	19.80774	200
GPS	50.0747641	19.807736	200
GPS	50.07478	19.80774	200
GPS	50.0748	19.80775	200
GPS	50.07482	19.80775	200
GPS	50.07483	19.80775	200
GPS	50.07485	19.80775	200
GPS	50.07487	19.80774	200
GPS	50.07488	19.80773	200
GPS	50.0749	19.80772	200
GPS	50.07492	19.80771	200
GPS	50.07493	19.8077	200
GPS	50.07494	19.80768	200
GPS	50.07496	19.80767	200
GPS	50.07497	19.80765	200
GPS	50.07498	19.80763	200
GPS	50.07499	19.8076	200
GPS	50.075	19.80758	200
GPS	50.07501	19.80753	200
GPS	50.07501	19.80751	200
GPS	50.07502	19.80748	200
GPS	50.07502	19.80746	200
GPS	50.07502	19.80743	200
GPS	50.07502	19.8074	200
GPS	50.07501	19.80738	200
GPS	50.07501	19.80735	200
GPS	50.075	19.80732	200
GPS	50.07499	19.8073	200
GPS	50.07499	19.80727	200
GPS	50.07498	19.80725	200
GPS	50.07496	19.80723	200
GPS	50.07495	19.80721	200
GPS	50.07494	19.8072	200
GPS	50.07492	19.80718	200
GPS	50.07491	19.80717	200
GPS	50.07489	19.80716	200
GPS	50.07488	19.80715	200
GPS	50.07486	19.80714	200
GPS	50.07484	19.80714	200
GPS	50.07483	19.80714	200
GPS	50.07481	19.80714	200
GPS	50.07479	19.80714	200
GPS	50.07478	19.80715	200
GPS	50.07476	19.80715	200
GPS	50.07474	19.80716	200
GPS	50.07473	19.80718	200
GPS	50.07468	19.80714	200
GPS	50.07463	19.80712	200
GPS	50.07457	19.80709	200
GPS	50.07448	19.80703	200
GPS	50.07429	19.8069	200
GPS	50.07376	19.80666	200
GPS	50.07365	19.80661	200
GPS	50.0735	19.80654	200
GPS	50.07322	19.80639	200
GPS	50.07291	19.80623	200
GPS	50.07284	19.8062	200
GPS	50.07281	19.80618	200
GPS	50.07277	19.80616	200
GPS	50.07274	19.80614	200
GPS	50.07272	19.80612	200
GPS	50.0727	19.80611	200
GPS	50.07268	19.80608	200
GPS	50.07263	19.80604	200
GPS	50.07263039999999	19.8060356	200
GPS	50.07263	19.80599	200
GPS	50.07262	19.80597	200
GPS	50.07262	19.80595	200
GPS	50.07261	19.80593	200
GPS	50.07261	19.80591	200
GPS	50.0726	19.80589	200
GPS	50.07259	19.80588	200
GPS	50.07258	19.80586	200
GPS	50.07257	19.80585	200
GPS	50.07256	19.80583	200
GPS	50.07255	19.80582	200
GPS	50.07253	19.8058	200
GPS	50.07252	19.8058	200
GPS	50.0725	19.80579	200
GPS	50.07249	19.80578	200
GPS	50.07248	19.80578	200
GPS	50.07246	19.80578	200
GPS	50.07245	19.80578	200
GPS	50.07244	19.80578	200
GPS	50.07242	19.80578	200
GPS	50.07241	19.80579	200
GPS	50.07239	19.8058	200
GPS	50.07238	19.8058	200
GPS	50.07237	19.80581	200
GPS	50.07236	19.80583	200
GPS	50.07234	19.80584	200
GPS	50.07233	19.80585	200
GPS	50.07232	19.80587	200
GPS	50.07231	19.80589	200
GPS	50.07231	19.80591	200
GPS	50.0723	19.80593	200
GPS	50.07229	19.80594	200
GPS	50.07229	19.80596	200
GPS	50.07228	19.80598	200
GPS	50.07228	19.806	200
GPS	50.07228	19.80603	200
GPS	50.07228	19.80605	200
GPS	50.07228	19.80607	200
GPS	50.07228	19.80609	200
GPS	50.07228	19.80611	200
GPS	50.07229	19.80613	200
GPS	50.07229	19.80615	200
GPS	50.0723	19.80617	200
GPS	50.0723	19.80619	200
GPS	50.07231	19.80621	200
GPS	50.07232	19.80623	200
GPS	50.07233	19.80625	200
GPS	50.07234	19.80626	200
GPS	50.07235	19.80628	200
GPS	50.07236	19.80629	200
GPS	50.07237	19.8063	200
GPS	50.07238	19.80646	200
GPS	50.07239	19.80658	200
GPS	50.07238	19.80673	200
GPS	50.07237	19.80683	200
GPS	50.07235	19.807	200
GPS	50.07234	19.80705	200
GPS	50.07232	19.80712	200
GPS	50.07232	19.80714	200
GPS	50.07232	19.80716	200
GPS	50.07232	19.80717	200
GPS	50.07231	19.80719	200
GPS	50.0723	19.80723	200
GPS	50.07224	19.80747	200
GPS	50.07214	19.80793	200
GPS	50.07211	19.80804	200
GPS	50.07205	19.80832	200
GPS	50.07203	19.80843	200
GPS	50.07197	19.80871	200
GPS	50.07196	19.80881	200
GPS	50.07196	19.80891	200
GPS	50.07195	19.80899	200
GPS	50.07195	19.80907	200
GPS	50.07196	19.80915	200
GPS	50.07196	19.80922	200
GPS	50.07198	19.80934	200
GPS	50.07199	19.80944	200
GPS	50.07203	19.80965	200
GPS	50.07208	19.80988	200
GPS	50.07224	19.81048	200
GPS	50.07226	19.81057	200
GPS	50.07231	19.81074	200
GPS	50.07231	19.81076	200
GPS	50.07237	19.81092	200
GPS	50.07242	19.81104	200
GPS	50.07248	19.81114	200
GPS	50.07254	19.81124	200
GPS	50.07261	19.81132	200
GPS	50.07265	19.81137	200
GPS	50.07271	19.81143	200
GPS	50.07281	19.8115	200
GPS	50.07281	19.81151	200
GPS	50.07285	19.81153	200
GPS	50.07292	19.81156	200
GPS	50.07298	19.81158	200
GPS	50.07305	19.81159	200
GPS	50.07312	19.8116	200
GPS	50.07319	19.8116	200
GPS	50.07326	19.81159	200
GPS	50.07335	19.81157	200
GPS	50.07405	19.81139	200
GPS	50.07406	19.81139	200
GPS	50.07407	19.81139	200
GPS	50.07408	19.81139	200
GPS	50.07409	19.81139	200
GPS	50.0741	19.81139	200
GPS	50.07413	19.81138	200
GPS	50.07416	19.81137	200
GPS	50.07423	19.81133	200
GPS	50.07427	19.81131	200
GPS	50.07432	19.81129	200
GPS	50.07445	19.81119	200
GPS	50.07461	19.811	200
GPS	50.07477	19.81074	200
GPS	50.07501	19.81037	200
GPS	50.07517	19.81013	200
GPS	50.07539	19.80991	200
GPS	50.07551	19.80978	200
GPS	50.07568	19.80965	200
GPS	50.07584	19.80956	200
GPS	50.07609	19.80937	200
GPS	50.0760911	19.8093748	200
GPS	50.0774	19.80902	200
GPS	50.07778	19.80893	200
GPS	50.07847	19.80876	200
GPS	50.07874	19.8087	200
GPS	50.07888	19.80866	200
GPS	50.0794	19.80854	200
GPS	50.07961	19.8085	200
GPS	50.07993	19.80843	200
GPS	50.08024	19.80838	200
GPS	50.08047	19.80834	200
GPS	50.08069	19.80831	200
GPS	50.08079	19.8083	200
GPS	50.08112	19.80828	200
GPS	50.08123	19.80827	200
GPS	50.08144	19.80827	200
GPS	50.08177	19.80827	200
GPS	50.08199	19.80826	200
GPS	50.08232	19.80828	200
GPS	50.08253	19.80829	200
GPS	50.08275	19.80829	200
GPS	50.08285	19.8083	200
GPS	50.08318	19.8083	200
GPS	50.08329	19.80831	200
GPS	50.08332	19.80831	200
GPS	50.08373	19.80832	200
GPS	50.08396	19.8083	200
GPS	50.08407	19.80829	200
GPS	50.08416	19.80828	200
GPS	50.08438	19.80823	200
GPS	50.08468	19.80814	200
GPS	50.08488	19.80805	200
GPS	50.0854	19.80769	200
GPS	50.0853985	19.8076899	200
GPS	50.08548	19.80769	200
GPS	50.0855	19.80768	200
GPS	50.08555	19.80765	200
GPS	50.08578	19.8075	200
GPS	50.08594	19.80741	200
GPS	50.08595	19.8074	200
GPS	50.08611	19.80732	200
GPS	50.08621	19.80727	200
GPS	50.08632	19.80724	200
GPS	50.08646	19.8072	200
GPS	50.08646	19.80719	200
GPS	50.08658	19.80716	200
GPS	50.08664	19.80716	200
GPS	50.08667	19.80716	200
GPS	50.08678	19.80715	200
GPS	50.08686	19.80716	200
GPS	50.08701	19.80719	200
GPS	50.08711	19.80721	200
GPS	50.08721	19.80725	200
GPS	50.08731	19.8073	200
GPS	50.08745	19.80739	200
GPS	50.08758	19.8075	200
GPS	50.08766	19.80758	200
GPS	50.08771	19.80764	200
GPS	50.08795	19.80793	200
GPS	50.08799	19.80799	200
GPS	50.08814	19.8082	200
GPS	50.0882	19.80829	200
GPS	50.08832	19.80846	200
GPS	50.08852	19.80872	200
GPS	50.0885208	19.8087207	200
GPS	50.08893	19.8095	200
GPS	50.0895	19.8105	200
GPS	50.08977	19.81097	200
GPS	50.08991	19.8112	200
GPS	50.08994	19.81125	200
GPS	50.09021	19.81168	200
GPS	50.09047	19.81209	200
GPS	50.09085	19.81267	200
GPS	50.09132	19.81338	200
GPS	50.09135	19.81342	200
GPS	50.0921	19.81452	200
GPS	50.09266	19.81533	200
GPS	50.09282	19.81556	200
GPS	50.09291	19.8157	200
GPS	50.09312	19.81601	200
GPS	50.09328	19.81624	200
GPS	50.09375	19.81694	200
GPS	50.09428	19.81774	200
GPS	50.09483	19.8186	200
GPS	50.09508	19.81901	200
GPS	50.09555	19.8198	200
GPS	50.09604	19.82067	200
GPS	50.09627	19.82108	200
GPS	50.09681	19.8221	200
GPS	50.09685	19.82218	200
GPS	50.09696	19.8224	200
GPS	50.09741	19.8233	200
GPS	50.0978	19.82413	200
GPS	50.09824	19.8251	200
GPS	50.09852	19.82576	200
GPS	50.09899	19.82688	200
GPS	50.0994	19.82791	200
GPS	50.0996	19.82841	200
GPS	50.09996	19.82931	200
GPS	50.10009	19.82964	200
GPS	50.10023	19.83	200
GPS	50.10026	19.83007	200
GPS	50.10035	19.83029	200
GPS	50.10044	19.83052	200
GPS	50.1005	19.83068	200
GPS	50.10056	19.83085	200
GPS	50.10067	19.83111	200
GPS	50.10071	19.8312	200
GPS	50.1012	19.83234	200
GPS	50.10161	19.83322	200
GPS	50.10184	19.83369	200
GPS	50.10209	19.83418	200
GPS	50.10242	19.83481	200
GPS	50.10259	19.83511	200
GPS	50.10289	19.83564	200
GPS	50.10307	19.83594	200
GPS	50.1036	19.83678	200
GPS	50.10429	19.83778	200
GPS	50.10437	19.83788	200
GPS	50.10468	19.83829	200
GPS	50.10505	19.83875	200
GPS	50.10529	19.83904	200
GPS	50.10548	19.83925	200
GPS	50.10583	19.83964	200
GPS	50.10583399999999	19.8396434	200
GPS	50.1059	19.83976	200
GPS	50.10594	19.83983	200
GPS	50.10604	19.83996	200
GPS	50.10611	19.84004	200
GPS	50.10618	19.84015	200
GPS	50.10627	19.8403	200
GPS	50.10647	19.84069	200
GPS	50.10649	19.84073	200
GPS	50.10658	19.84091	200
GPS	50.10669	19.84118	200
GPS	50.10676	19.84139	200
GPS	50.10682	19.84158	200
GPS	50.10691	19.84195	200
GPS	50.10695	19.84222	200
GPS	50.107	19.84253	200
GPS	50.10704	19.8429	200
GPS	50.10707	19.84324	200
GPS	50.10706	19.84352	200
GPS	50.10704	19.84392	200
GPS	50.10694	19.84482	200
GPS	50.10681	19.84562	200
GPS	50.1067	19.84636	200
GPS	50.1066978	19.8463559	200
GPS	50.10663	19.84678	200
GPS	50.10649	19.84776	200
GPS	50.10636	19.8487	200
GPS	50.1062	19.8499	200
GPS	50.10617	19.85014	200
GPS	50.10616	19.85019	200
GPS	50.10615	19.85025	200
GPS	50.10611	19.85065	200
GPS	50.10606	19.85095	200
GPS	50.10602	19.85122	200
GPS	50.10597	19.85143	200
GPS	50.10594	19.85161	200
GPS	50.1059	19.85175	200
GPS	50.10585	19.85191	200
GPS	50.10581	19.85207	200
GPS	50.10574	19.85225	200
GPS	50.1056	19.85265	200
GPS	50.10529	19.85351	200
GPS	50.1048	19.85483	200
GPS	50.10448	19.85571	200
GPS	50.10401	19.85701	200
GPS	50.10371	19.85782	200
GPS	50.10353	19.85834	200
GPS	50.10338	19.85881	200
GPS	50.10338	19.85883	200
GPS	50.10306	19.85984	200
GPS	50.10298	19.86007	200
GPS	50.10291	19.86028	200
GPS	50.10263	19.8612	200
GPS	50.10246	19.86175	200
GPS	50.10232	19.86216	200
GPS	50.10229	19.86226	200
GPS	50.10226	19.86236	200
GPS	50.10186	19.86361	200
GPS	50.10183	19.86372	200
GPS	50.10171	19.86414	200
GPS	50.10159	19.86452	200
GPS	50.1015	19.86476	200
GPS	50.10139	19.86501	200
GPS	50.10131	19.86516	200
GPS	50.10117	19.8654	200
GPS	50.1011	19.86551	200
GPS	50.10095	19.86573	200
GPS	50.10069	19.86608	200
GPS	50.1005	19.86631	200
GPS	50.10036	19.86647	200
GPS	50.10007	19.86679	200
GPS	50.09978	19.86706	200
GPS	50.09955	19.86728	200
GPS	50.0994	19.8674	200
GPS	50.09877	19.86783	200
GPS	50.09851	19.86799	200
GPS	50.09846	19.86804	200
GPS	50.09817	19.86825	200
GPS	50.098	19.86839	200
GPS	50.09796	19.86844	200
GPS	50.09782	19.86858	200
GPS	50.09773	19.8687	200
GPS	50.09765	19.86884	200
GPS	50.09756	19.86901	200
GPS	50.09735	19.86943	200
GPS	50.09727	19.86962	200
GPS	50.09689	19.87039	200
GPS	50.09681	19.87058	200
GPS	50.09673	19.87074	200
GPS	50.09655	19.87112	200
GPS	50.0964	19.87143	200
GPS	50.09628	19.87166	200
GPS	50.09621	19.87178	200
